x_utm_wgs8,y_utm_wgs8,x_geo_wgs8,y_geo_wgs8,x_utm_psad,y_utm_psad,x_geo_psad,y_geo_psad
474713.9226,9528693.63,-81.2278655,-4.26394379,474970.6581,9529065.981,-81.22554205,-4.260529263
474713.9226,9530462.131,-81.22786079,-4.247944626,474970.6585,9530834.499,-81.22553739,-4.244530118
474713.9226,9530463.22,-81.22786079,-4.247934773,474970.6585,9530835.588,-81.22553739,-4.244520265
474715.0117,9530461.042,-81.22785098,-4.247954481,474971.7476,9530833.41,-81.22552758,-4.244539973
474715.0117,9530462.131,-81.22785098,-4.247944628,474971.7476,9530834.499,-81.22552758,-4.244530121
474716.1008,9528693.63,-81.22784587,-4.263943796,474972.8363,9529065.981,-81.22552242,-4.260529269
474716.1008,9528694.72,-81.22784587,-4.263933943,474972.8363,9529067.071,-81.22552242,-4.260519416
474717.1899,9528694.72,-81.22783605,-4.263933946,474973.9254,9529067.071,-81.2255126,-4.260519419
474717.1899,9528695.809,-81.22783605,-4.263924093,474973.9254,9529068.16,-81.2255126,-4.260509566
474717.1899,9530459.953,-81.22783136,-4.24796434,474973.9258,9530832.321,-81.22550796,-4.244549832
474717.1899,9530461.042,-81.22783135,-4.247954487,474973.9258,9530833.41,-81.22550795,-4.244539979
474718.279,9528695.809,-81.22782623,-4.263924096,474975.0145,9529068.16,-81.22550279,-4.260509569
474718.279,9528696.898,-81.22782623,-4.263914244,474975.0145,9529069.249,-81.22550278,-4.260499716
474718.279,9530458.863,-81.22782155,-4.247974196,474975.0149,9530831.231,-81.22549815,-4.244559688
474718.279,9530459.953,-81.22782154,-4.247964343,474975.0149,9530832.321,-81.22549814,-4.244549835
474720.4572,9528696.898,-81.2278066,-4.263914249,474977.1928,9529069.249,-81.22548316,-4.260499722
474720.4572,9528697.987,-81.2278066,-4.263904397,474977.1928,9529070.338,-81.22548315,-4.260489869
474720.4572,9530457.774,-81.22780192,-4.247984054,474977.1932,9530830.142,-81.22547852,-4.244569546
474720.4572,9530458.863,-81.22780192,-4.247974201,474977.1932,9530831.231,-81.22547852,-4.244559693
474721.5463,9528697.987,-81.22779678,-4.263904399,474978.2819,9529070.338,-81.22547334,-4.260489872
474721.5463,9528699.076,-81.22779678,-4.263894547,474978.2819,9529071.427,-81.22547334,-4.260480019
474722.6354,9530456.685,-81.22778229,-4.247993913,474979.3714,9530829.053,-81.2254589,-4.244579405
474722.6354,9530457.774,-81.22778229,-4.24798406,474979.3714,9530830.142,-81.22545889,-4.244569552
474723.7245,9528699.076,-81.22777715,-4.263894553,474980.4601,9529071.427,-81.22545371,-4.260480025
474723.7245,9528700.165,-81.22777715,-4.2638847,474980.4601,9529072.516,-81.2254537,-4.260470172
474723.7245,9530455.596,-81.22777248,-4.248003769,474980.4605,9530827.964,-81.22544909,-4.24458926
474723.7245,9530456.685,-81.22777248,-4.247993916,474980.4605,9530829.053,-81.22544908,-4.244579408
474725.9027,9528700.165,-81.22775752,-4.263884706,474982.6383,9529072.516,-81.22543408,-4.260470178
474725.9027,9528701.254,-81.22775752,-4.263874853,474982.6383,9529073.605,-81.22543407,-4.260460325
474725.9027,9530454.507,-81.22775286,-4.248013627,474982.6387,9530826.875,-81.22542946,-4.244599119
474725.9027,9530455.596,-81.22775285,-4.248003774,474982.6387,9530827.964,-81.22542946,-4.244589266
474726.9918,9528701.254,-81.2277477,-4.263874856,474983.7274,9529073.605,-81.22542426,-4.260460328
474726.9918,9528702.343,-81.2277477,-4.263865003,474983.7274,9529074.694,-81.22542426,-4.260450475
474726.9918,9530453.418,-81.22774305,-4.248023483,474983.7278,9530825.786,-81.22541965,-4.244608975
474726.9918,9530454.507,-81.22774304,-4.24801363,474983.7278,9530826.875,-81.22541965,-4.244599122
474729.17,9528702.343,-81.22772807,-4.263865009,474985.9056,9529074.694,-81.22540463,-4.260450481
474729.17,9528703.432,-81.22772807,-4.263855156,474985.9056,9529075.783,-81.22540463,-4.260440628
474729.17,9530452.329,-81.22772342,-4.248033341,474985.9061,9530824.697,-81.22540003,-4.244618833
474729.17,9530453.418,-81.22772342,-4.248023489,474985.9061,9530825.786,-81.22540002,-4.24460898
474730.2591,9528703.432,-81.22771826,-4.263855159,474986.9948,9529075.783,-81.22539481,-4.260440631
474730.2591,9528704.521,-81.22771825,-4.263845306,474986.9948,9529076.873,-81.22539481,-4.260430778
474731.3482,9530451.24,-81.2277038,-4.2480432,474988.0843,9530823.608,-81.2253804,-4.244628692
474731.3482,9530452.329,-81.22770379,-4.248033347,474988.0843,9530824.697,-81.2253804,-4.244618839
474732.4373,9528704.521,-81.22769862,-4.263845312,474989.173,9529076.873,-81.22537518,-4.260430784
474732.4373,9528705.611,-81.22769862,-4.263835459,474989.173,9529077.962,-81.22537518,-4.260420931
474732.4373,9530450.151,-81.22769398,-4.248053056,474989.1734,9530822.519,-81.22537059,-4.244638547
474732.4373,9530451.24,-81.22769398,-4.248043203,474989.1734,9530823.608,-81.22537059,-4.244628695
474733.5264,9528705.611,-81.22768881,-4.263835462,474990.2621,9529077.962,-81.22536536,-4.260420934
474733.5264,9528706.7,-81.2276888,-4.263825609,474990.2621,9529079.051,-81.22536536,-4.260411081
474734.6155,9530449.062,-81.22767436,-4.248062914,474991.3516,9530821.429,-81.22535096,-4.244648406
474734.6155,9530450.151,-81.22767436,-4.248053062,474991.3516,9530822.519,-81.22535096,-4.244638553
474735.7046,9528706.7,-81.22766917,-4.263825615,474992.4403,9529079.051,-81.22534573,-4.260411087
474735.7046,9528707.789,-81.22766917,-4.263815762,474992.4403,9529080.14,-81.22534573,-4.260401234
474736.7937,9528707.789,-81.22765936,-4.263815765,474993.5294,9529080.14,-81.22533592,-4.260401237
474736.7937,9528708.878,-81.22765935,-4.263805912,474993.5294,9529081.229,-81.22533591,-4.260391385
474736.7937,9530447.972,-81.22765473,-4.248072773,474993.5298,9530820.34,-81.22533134,-4.244658264
474736.7937,9530449.062,-81.22765473,-4.24806292,474993.5298,9530821.429,-81.22533134,-4.244648412
474738.9719,9528708.878,-81.22763973,-4.263805918,474995.7076,9529081.229,-81.22531629,-4.26039139
474738.9719,9528709.967,-81.22763972,-4.263796065,474995.7076,9529082.318,-81.22531628,-4.260381538
474738.9719,9530446.883,-81.22763511,-4.248082632,474995.708,9530819.251,-81.22531171,-4.244668123
474738.9719,9530447.972,-81.2276351,-4.248072779,474995.708,9530820.34,-81.22531171,-4.24465827
474740.061,9528709.967,-81.22762991,-4.263796068,474996.7967,9529082.318,-81.22530647,-4.26038154
474740.061,9528711.056,-81.22762991,-4.263786215,474996.7967,9529083.407,-81.22530647,-4.260371688
474740.061,9530445.794,-81.2276253,-4.248092487,474996.7972,9530818.162,-81.2253019,-4.244677979
474740.061,9530446.883,-81.22762529,-4.248082634,474996.7972,9530819.251,-81.2253019,-4.244668126
474741.1501,9528711.056,-81.22762009,-4.263786218,474997.8859,9529083.407,-81.22529665,-4.26037169
474741.1501,9528712.145,-81.22762009,-4.263776365,474997.8859,9529084.496,-81.22529665,-4.260361838
474742.2392,9528712.145,-81.22761027,-4.263776368,474998.975,9529084.496,-81.22528683,-4.260361841
474742.2392,9528713.234,-81.22761027,-4.263766516,474998.975,9529085.585,-81.22528683,-4.260351988
474742.2392,9530444.705,-81.22760567,-4.248102346,474998.9754,9530817.073,-81.22528228,-4.244687837
474742.2392,9530445.794,-81.22760567,-4.248092493,474998.9754,9530818.162,-81.22528228,-4.244677984
474744.4174,9528713.234,-81.22759064,-4.263766521,475001.1532,9529085.585,-81.2252672,-4.260351994
474744.4174,9528714.323,-81.22759064,-4.263756669,475001.1532,9529086.675,-81.2252672,-4.260342141
474745.5065,9528714.323,-81.22758082,-4.263756671,475002.2423,9529086.675,-81.22525739,-4.260342144
474745.5065,9528715.412,-81.22758082,-4.263746819,475002.2423,9529087.764,-81.22525738,-4.260332291
474746.5956,9528715.412,-81.22757101,-4.263746822,475003.3314,9529087.764,-81.22524757,-4.260332294
474746.5956,9528716.502,-81.227571,-4.263736969,475003.3314,9529088.853,-81.22524757,-4.260322441
474747.6847,9528716.502,-81.22756119,-4.263736972,475004.4205,9529088.853,-81.22523775,-4.260322444
474747.6847,9528717.591,-81.22756119,-4.263727119,475004.4205,9529089.942,-81.22523775,-4.260312591
474749.8629,9528717.591,-81.22754156,-4.263727125,475006.5987,9529089.942,-81.22521812,-4.260312597
474749.8629,9528718.68,-81.22754156,-4.263717272,475006.5987,9529091.031,-81.22521812,-4.260302744
474749.4174,9530444.705,-81.22754099,-4.248102365,475006.1536,9530817.073,-81.2252176,-4.244687856
474750.952,9528718.68,-81.22753174,-4.263717275,475007.6879,9529091.031,-81.22520831,-4.260302747
474750.952,9528719.769,-81.22753174,-4.263707422,475007.6879,9529092.12,-81.2252083,-4.260292894
474753.1302,9528719.769,-81.22751211,-4.263707428,475009.8661,9529092.12,-81.22518867,-4.2602929
474753.1302,9528720.858,-81.22751211,-4.263697575,475009.8661,9529093.209,-81.22518867,-4.260283047
474754.2193,9528720.858,-81.22750229,-4.263697578,475010.9552,9529093.209,-81.22517886,-4.26028305
474754.2193,9528721.947,-81.22750229,-4.263687725,475010.9552,9529094.298,-81.22517885,-4.260273197
474755.3084,9528721.947,-81.22749248,-4.263687728,475012.0443,9529094.298,-81.22516904,-4.2602732
474755.3084,9528723.036,-81.22749247,-4.263677875,475012.0443,9529095.387,-81.22516904,-4.260263347
474755.5065,9530444.705,-81.22748612,-4.248102381,475012.2428,9530817.073,-81.22516273,-4.244687872
474755.5065,9530445.794,-81.22748611,-4.248092528,475012.2428,9530818.162,-81.22516273,-4.244678019
474757.4866,9528723.036,-81.22747284,-4.263677881,475014.2225,9529095.387,-81.22514941,-4.260263353
474757.4866,9528724.125,-81.22747284,-4.263668028,475014.2225,9529096.477,-81.22514941,-4.2602535
474757.6847,9530445.794,-81.22746648,-4.248092534,475014.421,9530818.162,-81.2251431,-4.244678025
474757.6847,9530446.883,-81.22746648,-4.248082681,475014.421,9530819.251,-81.22514309,-4.244668172
474758.5757,9528724.125,-81.22746303,-4.263668031,475015.3116,9529096.477,-81.22513959,-4.260253503
474758.5757,9528725.214,-81.22746302,-4.263658178,475015.3116,9529097.566,-81.22513959,-4.26024365
474758.7738,9530446.883,-81.22745667,-4.248082684,475015.5101,9530819.251,-81.22513328,-4.244668175
474758.7738,9530447.972,-81.22745666,-4.248072831,475015.5101,9530820.34,-81.22513328,-4.244658322
474759.6648,9530447.972,-81.22744864,-4.248072834,475016.4011,9530820.34,-81.22512525,-4.244658325
474760.7539,9528725.214,-81.22744339,-4.263658184,475017.4899,9529097.566,-81.22511996,-4.260243656
474760.7539,9528726.303,-81.22744339,-4.263648331,475017.4899,9529098.655,-81.22511996,-4.260233803
474760.7539,9530445.794,-81.22743883,-4.248092542,475017.4903,9530818.162,-81.22511544,-4.244678033
474760.7539,9530447.972,-81.22743882,-4.248072837,475017.4903,9530820.34,-81.22511544,-4.244658328
474761.843,9528726.303,-81.22743358,-4.263648334,475018.579,9529098.655,-81.22511014,-4.260233806
474761.843,9528727.393,-81.22743357,-4.263638481,475018.579,9529099.744,-81.22511014,-4.260223953
474761.843,9530444.705,-81.22742902,-4.248102398,475018.5794,9530817.073,-81.22510563,-4.244687889
474761.843,9530445.794,-81.22742901,-4.248092545,475018.5794,9530818.162,-81.22510563,-4.244678036
474762.9321,9528727.393,-81.22742376,-4.263638484,475019.6681,9529099.744,-81.22510033,-4.260223956
474762.9321,9528728.482,-81.22742376,-4.263628632,475019.6681,9529100.833,-81.22510033,-4.260214103
474762.9321,9530443.616,-81.2274192,-4.248112254,475019.6685,9530815.984,-81.22509582,-4.244697744
474762.9321,9530444.705,-81.2274192,-4.248102401,475019.6685,9530817.073,-81.22509582,-4.244687892
474764.0212,9530441.438,-81.2274094,-4.248131962,475020.7576,9530813.806,-81.22508601,-4.244717453
474764.0212,9530443.616,-81.22740939,-4.248112257,475020.7576,9530815.984,-81.22508601,-4.244697747
474765.1103,9528728.482,-81.22740413,-4.263628637,475021.8463,9529100.833,-81.2250807,-4.260214109
474765.1103,9528729.571,-81.22740413,-4.263618785,475021.8463,9529101.922,-81.22508069,-4.260204256
474765.1103,9530440.349,-81.22739959,-4.248141818,475021.8467,9530812.717,-81.2250762,-4.244727309
474765.1103,9530441.438,-81.22739958,-4.248131965,475021.8467,9530813.806,-81.2250762,-4.244717456
474766.1994,9528729.571,-81.22739431,-4.263618787,475022.9354,9529101.922,-81.22507088,-4.260204259
474766.1994,9528730.66,-81.22739431,-4.263608935,475022.9354,9529103.011,-81.22507088,-4.260194406
474766.1994,9530439.26,-81.22738977,-4.248151674,475022.9358,9530811.627,-81.22506639,-4.244737164
474766.1994,9530440.349,-81.22738977,-4.248141821,475022.9358,9530812.717,-81.22506639,-4.244727311
474767.2885,9530438.171,-81.22737996,-4.248161529,475024.0249,9530810.538,-81.22505658,-4.24474702
474767.2885,9530439.26,-81.22737996,-4.248151677,475024.0249,9530811.627,-81.22505658,-4.244737167
474768.3776,9528730.66,-81.22737468,-4.26360894,475025.1136,9529103.011,-81.22505125,-4.260194412
474768.3776,9528731.749,-81.22737468,-4.263599088,475025.1136,9529104.1,-81.22505125,-4.260184559
474768.3776,9530435.992,-81.22737015,-4.248181238,475025.114,9530808.36,-81.22504677,-4.244766728
474768.3776,9530438.171,-81.22737015,-4.248161532,475025.114,9530810.538,-81.22504676,-4.244747023
474769.4667,9528731.749,-81.22736486,-4.263599091,475026.2027,9529104.1,-81.22504143,-4.260184562
474769.4667,9528732.838,-81.22736486,-4.263589238,475026.2027,9529105.189,-81.22504143,-4.260174709
474769.4667,9530434.903,-81.22736034,-4.248191094,475026.2031,9530807.271,-81.22503696,-4.244776584
474769.4667,9530435.992,-81.22736034,-4.248181241,475026.2031,9530808.36,-81.22503696,-4.244766731
474770.5558,9528732.838,-81.22735505,-4.263589241,475027.2918,9529105.189,-81.22503162,-4.260174712
474770.5558,9528733.927,-81.22735504,-4.263579388,475027.2918,9529106.279,-81.22503161,-4.26016486
474770.5558,9530433.814,-81.22735053,-4.248200949,475027.2922,9530806.182,-81.22502715,-4.24478644
474770.5558,9530434.903,-81.22735053,-4.248191097,475027.2922,9530807.271,-81.22502714,-4.244776587
474771.6449,9530431.636,-81.22734072,-4.248220658,475028.3814,9530804.004,-81.22501734,-4.244806148
474771.6449,9530433.814,-81.22734072,-4.248200952,475028.3814,9530806.182,-81.22501733,-4.244786443
474772.734,9528733.927,-81.22733541,-4.263579394,475029.4701,9529106.279,-81.22501198,-4.260164865
474772.734,9528735.016,-81.22733541,-4.263569541,475029.4701,9529107.368,-81.22501198,-4.260155013
474772.734,9530430.547,-81.22733091,-4.248230514,475029.4705,9530802.915,-81.22500753,-4.244816004
474772.734,9530431.636,-81.22733091,-4.248220661,475029.4705,9530804.004,-81.22500753,-4.244806151
474773.8231,9528735.016,-81.2273256,-4.263569544,475030.5592,9529107.368,-81.22500217,-4.260155015
474773.8231,9528736.105,-81.22732559,-4.263559691,475030.5592,9529108.457,-81.22500216,-4.260145163
474774.9122,9530429.458,-81.22731129,-4.248240372,475031.6487,9530801.825,-81.2249879,-4.244825862
474774.9122,9530430.547,-81.22731128,-4.248230519,475031.6487,9530802.915,-81.2249879,-4.24481601
474776.0013,9528736.105,-81.22730596,-4.263559697,475032.7374,9529108.457,-81.22498254,-4.260145168
474776.0013,9528737.194,-81.22730596,-4.263549844,475032.7374,9529109.546,-81.22498253,-4.260135316
474776.0013,9530428.369,-81.22730148,-4.248250228,475032.7378,9530800.736,-81.22497809,-4.244835718
474776.0013,9530429.458,-81.22730147,-4.248240375,475032.7378,9530801.825,-81.22497809,-4.244825865
474777.0904,9530427.28,-81.22729166,-4.248260084,475033.8269,9530799.647,-81.22496828,-4.244845574
474777.0904,9530428.369,-81.22729166,-4.248250231,475033.8269,9530800.736,-81.22496828,-4.244835721
474778.1795,9528737.194,-81.22728633,-4.26354985,475034.9156,9529109.546,-81.22496291,-4.260135321
474778.1795,9528738.284,-81.22728633,-4.263539997,475034.9156,9529110.635,-81.2249629,-4.260125469
474778.1795,9530425.101,-81.22728186,-4.248279792,475034.916,9530797.469,-81.22495847,-4.244865282
474778.1795,9530427.28,-81.22728185,-4.248260086,475034.916,9530799.647,-81.22495847,-4.244845577
474779.2686,9530424.012,-81.22727204,-4.248289648,475036.0051,9530796.38,-81.22494866,-4.244875138
474779.2686,9530425.101,-81.22727204,-4.248279795,475036.0051,9530797.469,-81.22494866,-4.244865285
474780.3577,9530422.923,-81.22726223,-4.248299503,475037.0942,9530795.291,-81.22493885,-4.244884993
474780.3577,9530424.012,-81.22726223,-4.248289651,475037.0942,9530796.38,-81.22493885,-4.244875141
474781.4468,9528738.284,-81.22725689,-4.263540006,475038.183,9529110.635,-81.22493346,-4.260125477
474781.4468,9528739.373,-81.22725688,-4.263530153,475038.183,9529111.724,-81.22493346,-4.260115624
474781.4468,9530420.745,-81.22725242,-4.248319212,475038.1833,9530793.113,-81.22492904,-4.244904702
474781.4468,9530422.923,-81.22725242,-4.248299506,475038.1833,9530795.291,-81.22492904,-4.244884996
474782.5359,9530419.656,-81.22724261,-4.248329068,475039.2725,9530792.023,-81.22491923,-4.244914558
474782.5359,9530420.745,-81.22724261,-4.248319215,475039.2725,9530793.113,-81.22491923,-4.244904705
474783.625,9530418.567,-81.2272328,-4.248338923,475040.3616,9530790.934,-81.22490942,-4.244924413
474783.625,9530419.656,-81.2272328,-4.248329071,475040.3616,9530792.023,-81.22490942,-4.24491456
474784.7141,9528739.373,-81.22722744,-4.263530162,475041.4503,9529111.724,-81.22490402,-4.260115633
474784.7141,9528740.462,-81.22722744,-4.263520309,475041.4503,9529112.813,-81.22490401,-4.26010578
474784.7141,9530417.478,-81.22722299,-4.248348779,475041.4507,9530789.845,-81.22489961,-4.244934269
474784.7141,9530418.567,-81.22722299,-4.248338926,475041.4507,9530790.934,-81.22489961,-4.244924416
474785.8032,9530416.389,-81.22721318,-4.248358635,475042.5398,9530788.756,-81.2248898,-4.244944125
474785.8032,9530417.478,-81.22721318,-4.248348782,475042.5398,9530789.845,-81.2248898,-4.244934272
474786.8923,9528740.462,-81.22720781,-4.263520315,475043.6285,9529112.813,-81.22488438,-4.260105786
474786.8923,9528741.551,-81.22720781,-4.263510462,475043.6285,9529113.902,-81.22488438,-4.260095933
474786.8923,9530415.299,-81.22720337,-4.248368491,475043.6289,9530787.667,-81.22487999,-4.24495398
474786.8923,9530416.389,-81.22720336,-4.248358638,475043.6289,9530788.756,-81.22487999,-4.244944127
474787.9814,9530414.21,-81.22719356,-4.248378346,475044.718,9530786.578,-81.22487018,-4.244963836
474787.9814,9530415.299,-81.22719355,-4.248368493,475044.718,9530787.667,-81.22487017,-4.244953983
474789.0705,9528741.551,-81.22718818,-4.263510468,475045.8067,9529113.902,-81.22486475,-4.260095939
